origin_lat,origin_lng,dest_lat,dest_lng,origin_city,dest_city,distance_km,free_flow_time_seconds,traffic_time_seconds,multiplier,hour,day_of_week,is_weekend,is_peak_hour,traffic_model,cluster_type,timestamp
11.0667,76.95,11.4102,76.7032,"Coimbatore","Nilgiris",78.74,9273,8797,0.949,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.0667,76.95,11.0097,76.9448,"Coimbatore","Coimbatore",8.107,1267,949,0.749,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.0667,76.95,11.5,76.5,"Coimbatore","Nilgiris",127.801,14787,14150,0.957,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.0667,76.95,11.1936,77.2681,"Coimbatore","Tiruppur",48.698,4441,3899,0.878,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
10.7333,77.5167,10.9167,76.9667,"Tiruppur","Coimbatore",85.795,6557,6691,1.02,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
10.7333,77.5167,11.353,76.7959,"Tiruppur","Nilgiris",137.105,12879,12316,0.956,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
10.7333,77.5167,11.0142,77.0851,"Tiruppur","Coimbatore",67.009,4881,4579,0.938,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
10.7333,77.5167,11.1167,77.1833,"Tiruppur","Coimbatore",67.144,5111,4773,0.934,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
10.7333,77.5167,11.0667,76.95,"Tiruppur","Coimbatore",89.108,7566,6521,0.862,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
10.7333,77.5167,11.4102,76.7032,"Tiruppur","Nilgiris",152.489,14804,13958,0.943,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
10.7333,77.5167,11.0097,76.9448,"Tiruppur","Coimbatore",83.422,6850,5974,0.872,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
10.7333,77.5167,11.5,76.5,"Tiruppur","Nilgiris",201.55,20318,19244,0.947,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
10.7333,77.5167,11.1936,77.2681,"Tiruppur","Tiruppur",63.758,5498,4794,0.872,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.4102,76.7032,10.9167,76.9667,"Nilgiris","Coimbatore",97.264,11624,10499,0.903,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.4102,76.7032,11.353,76.7959,"Nilgiris","Nilgiris",19.073,2591,2381,0.919,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.4102,76.7032,11.0142,77.0851,"Nilgiris","Coimbatore",104.263,11227,10728,0.956,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.4102,76.7032,11.1167,77.1833,"Nilgiris","Coimbatore",87.903,9684,9235,0.954,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.4102,76.7032,11.0667,76.95,"Nilgiris","Coimbatore",78.74,9127,8517,0.933,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.4102,76.7032,10.7333,77.5167,"Nilgiris","Tiruppur",152.204,14334,13786,0.962,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.4102,76.7032,11.0097,76.9448,"Nilgiris","Coimbatore",85.262,10109,9231,0.913,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.4102,76.7032,11.5,76.5,"Nilgiris","Nilgiris",49.597,5661,5419,0.957,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.4102,76.7032,11.1936,77.2681,"Nilgiris","Tiruppur",90.293,10125,9569,0.945,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.0097,76.9448,10.9167,76.9667,"Coimbatore","Coimbatore",14.047,1999,1781,0.891,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.0097,76.9448,11.353,76.7959,"Coimbatore","Nilgiris",69.866,8223,7804,0.949,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.0097,76.9448,11.0142,77.0851,"Coimbatore","Coimbatore",20.607,2557,2336,0.914,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.0097,76.9448,11.1167,77.1833,"Coimbatore","Coimbatore",31.387,2867,2589,0.903,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.0097,76.9448,11.0667,76.95,"Coimbatore","Coimbatore",8.118,1188,1048,0.882,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.0097,76.9448,10.7333,77.5167,"Coimbatore","Tiruppur",83.922,6764,6340,0.937,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.0097,76.9448,11.4102,76.7032,"Coimbatore","Nilgiris",85.25,10149,9507,0.937,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.0097,76.9448,11.5,76.5,"Coimbatore","Nilgiris",134.31,15663,14859,0.949,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.0097,76.9448,11.1936,77.2681,"Coimbatore","Tiruppur",45.173,3724,3412,0.916,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.5,76.5,10.9167,76.9667,"Nilgiris","Coimbatore",146.246,17258,15606,0.904,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.5,76.5,11.353,76.7959,"Nilgiris","Nilgiris",68.055,8225,7588,0.923,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.5,76.5,11.0142,77.0851,"Nilgiris","Coimbatore",153.246,16861,15918,0.944,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.5,76.5,11.1167,77.1833,"Nilgiris","Coimbatore",136.886,15318,14412,0.941,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.5,76.5,11.0667,76.95,"Nilgiris","Coimbatore",127.723,14761,13680,0.927,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.5,76.5,10.7333,77.5167,"Nilgiris","Tiruppur",201.186,19968,19162,0.96,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.5,76.5,11.4102,76.7032,"Nilgiris","Nilgiris",49.575,5810,5451,0.938,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.5,76.5,11.0097,76.9448,"Nilgiris","Coimbatore",134.244,15743,14382,0.914,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.5,76.5,11.1936,77.2681,"Nilgiris","Tiruppur",139.276,15760,14715,0.934,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.1936,77.2681,10.9167,76.9667,"Tiruppur","Coimbatore",53.944,4591,4103,0.894,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.1936,77.2681,11.353,76.7959,"Tiruppur","Nilgiris",75.209,8591,8167,0.951,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.1936,77.2681,11.0142,77.0851,"Tiruppur","Coimbatore",33.029,2792,2696,0.966,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.1936,77.2681,11.1167,77.1833,"Tiruppur","Coimbatore",14.894,1190,1182,0.993,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.1936,77.2681,11.0667,76.95,"Tiruppur","Coimbatore",50.297,4353,3822,0.878,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.1936,77.2681,10.7333,77.5167,"Tiruppur","Tiruppur",63.427,5421,4956,0.914,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.1936,77.2681,11.4102,76.7032,"Tiruppur","Nilgiris",90.593,10517,9836,0.935,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.1936,77.2681,11.0097,76.9448,"Tiruppur","Coimbatore",44.612,3636,3220,0.886,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.1936,77.2681,11.5,76.5,"Tiruppur","Nilgiris",139.653,16030,15181,0.947,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
10.9167,76.9667,10.6588,77.0031,"Coimbatore","Coimbatore",35.261,2900,2684,0.926,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
10.9167,76.9667,11.2333,77.1333,"Coimbatore","Coimbatore",52.539,4537,4403,0.97,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
10.9167,76.9667,10.3275,76.955,"Coimbatore","Coimbatore",99.525,9720,9643,0.992,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
10.9167,76.9667,11.3003,76.9407,"Coimbatore","Coimbatore",46.53,5085,4355,0.856,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
10.9167,76.9667,11.1085,77.3411,"Coimbatore","Tiruppur",63.535,5364,4907,0.915,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
10.9167,76.9667,11.0175,76.9681,"Coimbatore","Coimbatore",13.67,1938,1794,0.926,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
10.9167,76.9667,10.6588,77.0031,"Coimbatore","Coimbatore",35.261,2900,2684,0.926,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
10.9167,76.9667,10.5833,77.25,"Coimbatore","Tiruppur",59.844,4713,4575,0.971,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
10.9167,76.9667,11.0305,77.0161,"Coimbatore","Coimbatore",23.04,2843,2470,0.869,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
10.9167,76.9667,11.076,77.0003,"Coimbatore","Coimbatore",21.807,2874,2502,0.871,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.353,76.7959,10.6588,77.0031,"Nilgiris","Coimbatore",111.869,11826,10571,0.894,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.353,76.7959,11.2333,77.1333,"Nilgiris","Coimbatore",58.625,6748,6666,0.988,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.353,76.7959,10.3275,76.955,"Nilgiris","Coimbatore",176.132,18646,17221,0.924,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.353,76.7959,11.3003,76.9407,"Nilgiris","Coimbatore",34.808,4521,4635,1.025,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.353,76.7959,11.1085,77.3411,"Nilgiris","Tiruppur",88.344,9778,9078,0.928,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.353,76.7959,11.0175,76.9681,"Nilgiris","Coimbatore",70.463,8230,7533,0.915,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.353,76.7959,10.6588,77.0031,"Nilgiris","Coimbatore",111.869,11826,10571,0.894,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.353,76.7959,10.5833,77.25,"Nilgiris","Tiruppur",136.452,13638,12416,0.91,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.353,76.7959,11.0305,77.0161,"Nilgiris","Coimbatore",70.385,8450,7982,0.945,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.353,76.7959,11.076,77.0003,"Nilgiris","Coimbatore",63.77,7692,7469,0.971,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.0142,77.0851,10.6588,77.0031,"Coimbatore","Coimbatore",49.171,4092,3944,0.964,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.0142,77.0851,11.2333,77.1333,"Coimbatore","Coimbatore",35.023,3153,3058,0.97,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.0142,77.0851,10.3275,76.955,"Coimbatore","Coimbatore",113.434,10912,10817,0.991,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.0142,77.0851,11.3003,76.9407,"Coimbatore","Coimbatore",54.221,4857,4663,0.96,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.0142,77.0851,11.1085,77.3411,"Coimbatore","Tiruppur",41.196,3903,3449,0.884,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.0142,77.0851,11.0175,76.9681,"Coimbatore","Coimbatore",19.677,2485,2167,0.872,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.0142,77.0851,10.6588,77.0031,"Coimbatore","Coimbatore",49.171,4092,3944,0.964,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.0142,77.0851,10.5833,77.25,"Coimbatore","Tiruppur",72.551,5547,5435,0.98,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.0142,77.0851,11.0305,77.0161,"Coimbatore","Coimbatore",18.03,2337,2140,0.916,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.0142,77.0851,11.076,77.0003,"Coimbatore","Coimbatore",22.407,2847,2523,0.886,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.1167,77.1833,10.6588,77.0031,"Coimbatore","Coimbatore",64.667,5250,5143,0.98,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.1167,77.1833,11.2333,77.1333,"Coimbatore","Coimbatore",20.037,1786,1781,0.997,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.1167,77.1833,10.3275,76.955,"Coimbatore","Coimbatore",128.93,12070,11965,0.991,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.1167,77.1833,11.3003,76.9407,"Coimbatore","Coimbatore",39.235,3490,3390,0.971,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.1167,77.1833,11.1085,77.3411,"Coimbatore","Tiruppur",27.078,2311,2053,0.888,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.1167,77.1833,11.0175,76.9681,"Coimbatore","Coimbatore",30.601,2698,2420,0.897,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.1167,77.1833,10.6588,77.0031,"Coimbatore","Coimbatore",64.667,5250,5143,0.98,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.1167,77.1833,10.5833,77.25,"Coimbatore","Tiruppur",73.963,5933,5881,0.991,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.1167,77.1833,11.0305,77.0161,"Coimbatore","Coimbatore",25.192,2422,2250,0.929,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.1167,77.1833,11.076,77.0003,"Coimbatore","Coimbatore",29.57,2932,2631,0.897,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.0667,76.95,10.6588,77.0031,"Coimbatore","Coimbatore",50.13,4888,4285,0.877,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.0667,76.95,11.2333,77.1333,"Coimbatore","Coimbatore",32.79,3475,2961,0.852,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.0667,76.95,10.3275,76.955,"Coimbatore","Coimbatore",114.394,11708,11104,0.948,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.0667,76.95,11.3003,76.9407,"Coimbatore","Coimbatore",28.903,2690,2490,0.926,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.0667,76.95,11.1085,77.3411,"Coimbatore","Tiruppur",61.706,5667,4850,0.856,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.0667,76.95,11.0175,76.9681,"Coimbatore","Coimbatore",8.724,1292,1098,0.85,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.0667,76.95,10.6588,77.0031,"Coimbatore","Coimbatore",50.13,4888,4285,0.877,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.0667,76.95,10.5833,77.25,"Coimbatore","Tiruppur",74.713,6700,6208,0.927,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.0667,76.95,11.0305,77.0161,"Coimbatore","Coimbatore",14.321,2134,1859,0.871,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.0667,76.95,11.076,77.0003,"Coimbatore","Coimbatore",7.095,988,839,0.849,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
10.7333,77.5167,10.6588,77.0031,"Tiruppur","Coimbatore",58.753,4728,4807,1.017,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
10.7333,77.5167,11.2333,77.1333,"Tiruppur","Coimbatore",82.942,6363,6047,0.95,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
10.7333,77.5167,10.3275,76.955,"Tiruppur","Coimbatore",119.539,11008,11147,1.013,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
10.7333,77.5167,11.3003,76.9407,"Tiruppur","Coimbatore",102.141,8067,7634,0.946,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
10.7333,77.5167,11.1085,77.3411,"Tiruppur","Tiruppur",50.244,3925,3587,0.914,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
10.7333,77.5167,11.0175,76.9681,"Tiruppur","Coimbatore",81.887,6699,5852,0.874,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
10.7333,77.5167,10.6588,77.0031,"Tiruppur","Coimbatore",58.753,4728,4807,1.017,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
10.7333,77.5167,10.5833,77.25,"Tiruppur","Tiruppur",40.194,3226,3148,0.976,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
10.7333,77.5167,11.0305,77.0161,"Tiruppur","Coimbatore",81.386,6494,5844,0.9,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
10.7333,77.5167,11.076,77.0003,"Tiruppur","Coimbatore",85.763,7003,6175,0.882,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.4102,76.7032,10.6588,77.0031,"Nilgiris","Coimbatore",127.285,13729,12406,0.904,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.4102,76.7032,11.2333,77.1333,"Nilgiris","Coimbatore",74.041,8651,8259,0.955,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.4102,76.7032,10.3275,76.955,"Nilgiris","Coimbatore",191.549,20549,19118,0.93,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.4102,76.7032,11.3003,76.9407,"Nilgiris","Coimbatore",50.224,6424,6255,0.974,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.4102,76.7032,11.1085,77.3411,"Nilgiris","Tiruppur",103.76,11682,10789,0.924,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.4102,76.7032,11.0175,76.9681,"Nilgiris","Coimbatore",85.879,10133,9325,0.92,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.4102,76.7032,10.6588,77.0031,"Nilgiris","Coimbatore",127.285,13729,12406,0.904,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.4102,76.7032,10.5833,77.25,"Nilgiris","Tiruppur",151.868,15541,14257,0.917,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.4102,76.7032,11.0305,77.0161,"Nilgiris","Coimbatore",85.801,10354,9778,0.944,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.4102,76.7032,11.076,77.0003,"Nilgiris","Coimbatore",79.186,9596,9152,0.954,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.0097,76.9448,10.6588,77.0031,"Coimbatore","Coimbatore",44.069,4104,3690,0.899,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.0097,76.9448,11.2333,77.1333,"Coimbatore","Coimbatore",37.805,4236,3703,0.874,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.0097,76.9448,10.3275,76.955,"Coimbatore","Coimbatore",108.332,10924,10569,0.968,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.0097,76.9448,11.3003,76.9407,"Coimbatore","Coimbatore",35.413,3566,3225,0.904,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.0097,76.9448,11.1085,77.3411,"Coimbatore","Tiruppur",58.181,4950,4378,0.884,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.0097,76.9448,11.0175,76.9681,"Coimbatore","Coimbatore",3.504,776,705,0.909,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.0097,76.9448,10.6588,77.0031,"Coimbatore","Coimbatore",44.069,4104,3690,0.899,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.0097,76.9448,10.5833,77.25,"Coimbatore","Tiruppur",68.651,5916,5594,0.946,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.0097,76.9448,11.0305,77.0161,"Coimbatore","Coimbatore",14.509,1826,1624,0.889,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.0097,76.9448,11.076,77.0003,"Coimbatore","Coimbatore",12.07,1764,1616,0.916,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.5,76.5,10.6588,77.0031,"Nilgiris","Coimbatore",176.268,19364,17606,0.909,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.5,76.5,11.2333,77.1333,"Nilgiris","Coimbatore",123.024,14285,13444,0.941,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.5,76.5,10.3275,76.955,"Nilgiris","Coimbatore",240.531,26183,24123,0.921,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.5,76.5,11.3003,76.9407,"Nilgiris","Coimbatore",99.207,12058,11416,0.947,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.5,76.5,11.1085,77.3411,"Nilgiris","Tiruppur",152.743,17316,15881,0.917,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.5,76.5,11.0175,76.9681,"Nilgiris","Coimbatore",134.862,15767,14472,0.918,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.5,76.5,10.6588,77.0031,"Nilgiris","Coimbatore",176.268,19364,17606,0.909,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.5,76.5,10.5833,77.25,"Nilgiris","Tiruppur",200.85,21176,19308,0.912,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.5,76.5,11.0305,77.0161,"Nilgiris","Coimbatore",134.784,15988,14786,0.925,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.5,76.5,11.076,77.0003,"Nilgiris","Coimbatore",128.169,15230,14221,0.934,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.1936,77.2681,10.6588,77.0031,"Tiruppur","Coimbatore",83.965,6696,5940,0.887,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.1936,77.2681,11.2333,77.1333,"Tiruppur","Coimbatore",18.753,1897,1663,0.877,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.1936,77.2681,10.3275,76.955,"Tiruppur","Coimbatore",141.733,12708,12965,1.02,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.1936,77.2681,11.3003,76.9407,"Tiruppur","Coimbatore",40.244,3780,3448,0.912,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.1936,77.2681,11.1085,77.3411,"Tiruppur","Tiruppur",14.775,1832,1535,0.838,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.1936,77.2681,11.0175,76.9681,"Tiruppur","Coimbatore",43.123,3444,3095,0.899,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.1936,77.2681,10.6588,77.0031,"Tiruppur","Coimbatore",83.965,6696,5940,0.887,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.1936,77.2681,10.5833,77.25,"Tiruppur","Tiruppur",72.369,6009,5987,0.996,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.1936,77.2681,11.0305,77.0161,"Tiruppur","Coimbatore",37.715,3169,2935,0.926,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
11.1936,77.2681,11.076,77.0003,"Tiruppur","Coimbatore",42.092,3678,3300,0.897,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
10.6588,77.0031,10.9167,76.9667,"Coimbatore","Coimbatore",35.313,2957,2682,0.907,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
10.6588,77.0031,11.353,76.7959,"Coimbatore","Nilgiris",111.698,11983,10609,0.885,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
10.6588,77.0031,11.0142,77.0851,"Coimbatore","Coimbatore",49.479,4055,3754,0.926,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
10.6588,77.0031,11.1167,77.1833,"Coimbatore","Coimbatore",63.627,5023,4618,0.919,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
10.6588,77.0031,11.0667,76.95,"Coimbatore","Coimbatore",49.95,4948,4071,0.823,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
10.6588,77.0031,10.7333,77.5167,"Coimbatore","Tiruppur",58.489,4576,4745,1.037,22,0,1,0,best_guess,"Coimbatore Urban",2026-03-01T16:30:00.888Z
